X,Y,Z,cluster
-648,-59.6026,-348.308,0
-158.666,-957.03,-97.2625,0
-399.762,-335.246,-962.096,0
103.854,692.801,537.523,2
253.823,98.5443,348.064,1
954.283,-46.5406,856.99,1
379.254,304.727,480.392,1
810.907,105.258,-210.974,1
-237.464,591.113,-611.438,0
-444.441,-851.192,-230.934,0
-339.64,-126.072,-860.225,0
-85.4213,-2.71613,-843.989,0
575.243,-717.276,310.953,1
636.647,-158.483,-558.153,1
713.553,527.146,-339.152,1
-844.111,-878.658,-545.823,0
25.2999,-167.333,159.825,2
-3.81476,837.458,-148.778,0
-569.323,129.734,820.917,2
80.8436,206.153,-601.245,0
262.612,-96.4079,610.462,2
-380.963,150.06,53.499,2
352.641,929.991,-734.916,0
-415.387,-927.549,-993.103,0
-202.673,-719.779,-637.806,0
246.071,-959.96,816.523,2
526.658,734.123,-270.058,1
-8.08734,143.712,-183.935,0
594.531,-663.869,-511.277,1
73.275,-331.584,410.016,2
-115.635,523.362,-57.5273,0
-890.744,38.4229,856.258,2
-93.295,285.44,-567.064,0
-482.894,550.462,994.446,2
-173.376,-549.974,-617.542,0
687.735,-67.6595,314.005,1
-967.528,-343.181,-666.189,0
983.886,997.681,44.1603,1
702.445,-850.398,95.7976,1
732.963,377.606,-174.841,1
188.513,428.694,372.967,2
-419.843,735.893,244.118,2
-129.49,306.742,746.086,2
100.986,-733.879,-666.066,0
-318.155,260.659,827.876,2
-297.22,-113.559,295.755,2
-970.153,-587.023,91.7692,2
816.218,625.538,-544.053,1
571.032,261.391,-479.842,1
-555.467,-501.938,71.3828,2
507.92,653.554,-923.154,1
549.486,934.08,-717.46,1
-997.436,728.385,345.561,2
-245.827,-182.836,553.514,2
-807.489,859.554,-277.749,0
694.388,643.056,564.44,1
-588.733,298.074,573.29,2
287.759,484.054,-3.87579,1
-203.284,465.316,5.21869,2
478.073,-406.598,211.097,1
770.501,-56.1845,602.832,1
888.913,-158.116,747.49,1
142.43,406.476,915.098,2
545.091,14.8015,44.7708,1
-918.577,258.583,-135.044,0
635.304,-452.864,169.103,1
151.524,-103.183,871.639,2
451.155,-206.519,-254.616,1
287.881,-539.109,554.979,2
-610.645,-332.072,91.1588,2
-768.731,-977.966,-305.094,0
-495.102,-302.103,-75.6553,0
804.315,560.289,-114.719,1
-209.815,458.052,239.54,2
-257.973,-912.717,-687.307,0
-605.457,-751.335,-734.733,0
-155.431,-879.086,545.335,2
624.256,-5.58484,73.7023,1
-766.106,655.507,-605.64,0
37.0801,920.286,668.142,2
739.433,60.152,55.3911,1
-487.289,-134.556,472.03,2
-858.577,215.491,-902.646,0
-912.046,-637.684,334.697,2
-571.032,919.797,703.482,2
-147.13,97.5067,-297.891,0
621.693,-583.972,-885.067,1
548.326,-671.316,733.573,1
-680.776,47.2122,750.603,2
-49.8367,-492.782,-886.105,0
-774.956,-196.081,-787.774,0
907.102,999.817,-619.251,1
688.955,-875.057,593.982,1
-719.718,666.982,993.286,2
-914.243,-996.765,-562.304,0
256.142,387.982,375.164,1
-165.319,484.42,574.145,2
-183.508,-328.715,12.36,2
318.644,-726.005,198.218,1
815.485,-488.021,624.195,1
142.491,643.056,114.475,1
-638.234,-108.31,716.3,2
311.014,386.517,-615.467,1
305.948,28.657,-300.638,1
271.401,501.083,880.307,2
821.894,-93.3561,481.491,1
596.729,-249.611,-264.26,1
607.288,-991.089,-741.874,1
-360.881,-363.506,-355.51,0
357.524,795.77,384.808,1
-1.06812,-265.542,628.773,2
-861.446,546.007,969.115,2
395.306,-865.23,-451.765,1
352.703,984.069,-580.187,1
-268.838,-884.213,-518.601,0
-600.94,-116.855,878.903,2
70.5894,391.339,-556.505,0
137.303,-175.451,498.886,2
-858.577,595.141,956.42,2
106.906,-251.808,-841.731,0
89.0836,324.076,5.03558,1
400.861,107.212,-322.855,1
-210.364,-684.194,-846.675,0
-627.857,-417.035,-835.505,0
331.645,433.882,299.6,1
235.206,680.349,-962.584,0
543.993,325.114,976.928,2
-656.484,-645.436,757.012,2
937.559,149.938,-500.595,1
743.767,-626.453,671.987,1
-615.955,-86.7641,-132.42,0
-235.389,636.219,-194.678,0
-468.673,-101.962,-572.069,0
154.393,-591.479,200.232,1
599.353,769.768,84.1395,1
-122.227,644.704,825.556,2
-936.033,328.654,625.05,2
374.004,-514.512,-741.508,1
-931.211,-106.845,723.686,2
-886.349,-76.693,683.218,2
453.719,-857.173,-380.963,1
-78.3409,733.451,-599.719,0
310.831,-807.489,-332.56,1
2.83826,-644.093,299.783,2
-784.112,-46.4186,93.9055,2
-821.345,710.807,843.99,2
-10.5288,-282.571,640.675,2
-252.113,-799.005,301.37,2
268.655,619.19,-362.59,1
892.148,-355.754,505.844,1
-434.187,-545.152,-427.778,0
-106.967,-167.455,-454.695,0
101.108,-512.558,759.942,2
-130.344,-906.064,755.73,2
-218.97,-370.586,-556.749,0
529.099,875.729,464.095,1
493.21,987.182,-130.344,1
804.01,231.117,-667.348,1
659.108,-554.369,-188.635,1
470.931,424.116,162.389,1
973.388,-995.422,892.392,1
162.755,-82.8577,-141.453,1
-283.547,208.594,197.729,2
-155.065,-973.083,-793.695,0
202.124,-516.709,-776.666,0
-916.807,-229.224,-613.697,0
-933.592,761.162,-474.288,0
524.644,133.396,-959.349,1
-531.297,683.218,699.088,2
-792.352,410.871,421.674,2
-894.833,-824.702,797.418,2
850.826,-319.254,-26.5815,1
488.998,537.95,-724.845,1
398.236,62.7156,-145.909,1
-532.151,634.632,-804.559,0
74.8619,515.427,663.625,2
691.031,-452.803,100.07,1
267.678,-284.951,236.183,1
941.282,445.601,799.249,1
962.035,333.049,-949.156,1
177.099,641.896,-330.546,1
464.522,15.2288,-152.501,1
-978.759,115.818,100.62,2
-7.78217,825.617,-336.406,0
-451.765,458.846,-248.878,0
-350.871,90.1212,981.933,2
802.24,-564.379,-490.768,1
-403.79,723.258,-756.157,0
780.511,-535.936,766.533,1
99.3378,-519.089,894.223,2
-114.231,501.083,-967.65,0
-135.655,418.134,-373.882,0
338.298,-639.515,-683.157,1
-118.442,-622.303,844.966,2
997.07,616.505,-681.143,1
165.38,857.662,-192.846,1
714.774,-781.365,-458.785,1
-473.434,343.12,-319.681,0
995.056,12.5432,253.7,1
113.132,394.696,144.994,1
-415.387,767.388,994.507,2
-853.328,711.6,-615.467,0
-34.9437,-681.082,290.506,2
318.094,282.754,624.5,2
758.11,282.144,731.498,1
931.272,851.558,-957.396,1
-919.126,728.141,710.44,2
361.858,502.609,126.56,1
122.837,-491.012,287.027,2
958.922,-521.104,650.624,1
924.009,-211.951,-6.31726,1
431.623,608.814,638.661,1
762.139,-939.573,-763.604,1
-735.893,-791.681,-789.178,0
946.837,-238.746,492.355,1
52.3394,-716.727,-655.385,0
435.896,722.037,26.8868,1
94.3328,-469.283,550.523,2
-231.3,-512.131,591.052,2
354.228,-716.788,530.747,1
-387.127,106.296,-234.962,0
-703.36,403.852,-700.491,0
991.089,690.237,543.809,1
-687.674,-528.977,245.338,2
-759.331,92.1355,-350.627,0
770.745,643.422,466.598,1
219.398,-343.974,-826.044,0
397.26,614.063,-349.712,1
441.878,486.435,-265.358,1
925.535,302.896,-949.583,1
-19.6844,-761.711,-375.103,0
72.4816,641.041,1.31238,1
-676.565,346.233,-284.158,0
-922.666,-771.05,-876.766,0
220.191,108.799,-651.051,0
577.563,43.3058,-805.475,1
-913.266,398.48,-580.859,0
727.287,980.285,824.824,1
-926.695,-796.869,522.385,2
-566.393,-892.087,816.95,2
626.087,-5.3407,-312.601,1
-345.683,296.671,704.032,2
-412.519,295.145,73.275,2
109.287,-329.569,-361.614,0
-197.424,38.4839,-652.394,0
-236.854,-692.862,-154.576,0
-906.186,636.647,-489.547,0
-716.117,-925.596,482.589,2
581.896,323.466,948.18,1
622.608,663.381,-781.121,1
908.567,602.1,-259.194,1
-853.694,-974.12,414.106,2
222.388,718.07,952.757,2
-366.314,786.615,688.833,2
-945.494,274.27,-938.108,0
166.051,-970.458,-820.368,0
-298.379,636.464,-921.079,0
763.482,-585.07,-878.536,1
-310.343,-91.1588,-481.613,0
774.59,-905.454,-159.276,1
-431.501,231.3,469.1,2
783.38,639.76,27.4362,1
-69.9178,215.308,-191.137,0
-605.518,-602.771,535.02,2
409.223,-252.602,-619.678,1
948.302,-383.16,176.245,1
-245.094,-608.081,-68.6971,0
-746.269,-411.176,-695.914,0
113.193,472.335,81.7592,1
-944.7,141.759,-378.094,0
-319.071,852.168,-246.132,0
-577.441,-565.538,925.718,2
-872.005,-277.566,-353.557,0
-181.738,-724.723,575.549,2
-105.747,579.638,699.515,2
510.239,-527.512,-313.639,1
-110.202,-697.928,324.809,2
496.262,207.617,-436.811,1
-473.617,50.0809,730.766,2
459.823,-619.922,-966.124,0
-383.404,-128.025,188.269,2
-285.989,-451.949,306.864,2
-237.709,-343.364,-176.611,0
878.414,734.062,45.6863,1
653.432,666.067,-270.608,1
410.688,228.187,-235.267,1
-531.724,576.953,115.574,2
-661.061,-146.947,-348.735,0
-445.479,992.981,-893.124,0
855.342,205.542,770.135,1
-973.449,18.891,-80.05,0
93.5393,-590.075,545.946,2
-907.773,960.814,-277.444,0
666.067,155.98,-295.389,1
-935.545,-217.139,-212.5,0
633.229,500.778,-266.274,1
378.582,-138.89,817.499,2
-229.224,341.533,644.765,2
-234.046,-921.873,-191.565,0
533.738,-141.697,-363.628,1
-711.966,-348.308,775.628,2
-752.983,-158.605,417.951,2
-547.96,-469.955,340.007,2
23.5298,-102.206,706.351,2
368.511,-26.7647,-178.136,1
-22.431,334.269,6.92773,2
119.114,-683.218,-653.493,0
712.027,282.083,-518.662,1
427.534,139.866,-197.79,1
60.6404,-381.695,738.762,2
620.838,372.234,541.368,1
-84.4446,694.021,-982.36,0
982.971,539.048,-267.067,1
911.069,-942.625,696.768,1
-817.072,-407.514,-483.993,0
-981.445,-497.238,-360.027,0
-237.098,879.452,807.489,2
990.539,140.294,-207.556,1
-63.0207,-15.5339,45.9915,2
-692.801,13.2145,944.884,2
445.54,-276.284,-452.62,1
-895.627,340.861,935.362,2
-838.801,692.679,-240.883,0
-286.843,983.642,995.972,2
823.115,744.621,785.699,1
201.941,-533.677,-262.245,1
-83.7122,-157.079,-644.765,0
-94.5157,-898.495,-352.092,0
580.676,139.988,-830.683,1
-381.451,681.753,192.236,2
762.627,-860.469,564.013,1
-833.125,103.244,-63.1428,0
874.569,647.023,869.198,1
696.341,-603.015,759.209,1
-752.495,154.393,-971.801,0
493.759,225.868,474.654,1
899.594,590.198,183.935,1
-278.42,205.481,302.347,2
-150.548,-755.486,-699.026,0
354.839,678.823,784.478,2
-367.84,-597.217,726.737,2
-884.152,-939.879,309.061,2
-933.836,-963.866,142.918,2
-450.911,822.26,515.427,2
-63.8141,58.504,-119.358,0
818.598,876.4,833.369,1
-663.93,-586.962,-691.58,0
-402.264,739.86,473.8,2
-779.717,-150.12,211.829,2
798.456,-252.968,599.536,1
477.645,-54.4144,7.0498,1
109.348,894.345,407.575,2
-167.028,-46.7238,526.719,2
631.337,-40.9863,702.689,1
337.26,699.332,228.675,1
-445.173,-448.592,-516.892,0
-616.321,-784.967,261.391,2
-917.966,998.108,345.073,2
-669.423,-640.309,-881.039,0
890.378,-338.115,390.24,1
177.099,599.17,-109.47,1
-372.234,728.874,44.8318,2
566.698,-389.264,-406.171,1
465.377,-112.461,-986.267,0
-51.7288,-268.776,-956.297,0
859.798,-61.0065,754.631,1
240.761,705.13,-621.326,0
-346.904,-540.818,609.18,2
-913.877,-20.9662,-984.741,0
-297.83,433.332,328.532,2
-14.8015,-837.031,-338.053,0
-358.745,-445.296,419.477,2
532.457,-495.468,-642.506,1
384.198,-133.335,-226.417,1
-136.021,537.584,-451.277,0
820.856,883.48,-328.837,1
-455.733,726.737,-757.866,0
-895.81,-497.421,724.052,2
-300.394,184.24,-497.116,0
-790.887,165.502,886.41,2
-492.538,-368.267,-720.084,0
-677.786,84.9941,576.098,2
-580.126,971.557,-34.8826,0
-653.554,-806.879,-550.951,0
987.976,-631.458,483.932,1
-380.84,10.8341,720.023,2
110.874,870.357,334.025,2
102.39,-838.435,-637.501,0
209.021,-432.966,65.2181,1
-940.245,990.906,307.352,2
465.316,360.149,498.276,1
829.707,-43.2447,136.082,1
141.942,-183.874,748.222,2
-2.71613,-613.269,991.089,2
312.357,589.038,106.54,1
303.629,-912.351,737.663,2
397.565,739.799,-707.144,1
-743.522,410.26,-924.436,0
-82.4915,224.708,-236.061,0
-116.123,-49.1042,-449.263,0
-894.589,-891.903,911.252,2
-366.314,-625.233,514.695,2
738.823,-64.9739,-658.864,1
-663.503,114.475,272.683,2
969.726,421.125,-733.634,1
650.319,-816.156,-805.658,1
328.105,434.431,-415.632,1
753.777,-691.214,691.58,1
687.613,-597.461,740.898,1
497.91,246.132,-61.4337,1
-935.789,-965.514,214.087,2
-991.577,-187.597,279.763,2
-81.0876,-158.483,661.672,2
112.217,3.38763,674.917,2
-594.226,636.036,698.904,2
182.165,919.065,-458.48,0
993.957,219.153,170.446,1
-686.453,259.377,-802.179,0
-649.342,99.765,893.063,2
402.265,175.085,-948.363,0
-453.352,557.909,-574.816,0
-48.9822,-502.914,967.834,2
790.46,-66.3777,-275.124,1
527.574,-926.45,-876.827,1
-738.09,931.272,-178.136,0
-11.7496,371.563,-617.969,0
446.577,233.985,-876.949,1
-881.405,-107.395,41.5358,2
922.971,-929.38,922.788,1
-532.09,-433.882,955.992,2
76.2048,818.232,-630.97,0
-869.076,-633.595,-197.241,0
947.142,-491.806,779.412,1
293.008,199.316,852.474,2
-364.91,486.007,-937.437,0
768.243,-124.973,-707.328,1
-402.264,-308.878,-662.343,0
761.284,-29.7555,-804.071,1
84.9941,-652.577,-111.911,1
-66.744,-157.994,-154.515,0
58.9923,-492.477,-387.432,0
792.108,-770.501,-390.606,1
-467.208,-845.332,-630.726,0
714.042,25.7882,-881.832,1
561.571,-341.411,319.437,1
781.182,163.732,410.932,1
-610.095,-424.726,-200.354,0
-657.582,-606.311,219.642,2
746.941,-683.035,650.319,1
22.6143,-719.657,-90.8536,1
237.831,-655.873,536.119,2
63.2649,-734.794,30.488,1
456.649,507.37,881.954,2
-365.825,381.39,232.276,2
88.8395,231.91,-156.651,1
350.688,-587.817,-348.186,1
136.082,-353.008,-496.322,0
-75.5943,212.256,-868.709,0
728.446,767.815,-523.118,1
-90.1211,803.888,921.201,2
-962.34,-315.714,552.11,2
-861.812,-25.4829,192.114,2
827.571,-347.026,191.565,1
901.608,683.828,-68.7582,1
413.495,-727.531,-160.008,1
-480.575,888.852,896.115,2
-488.51,-196.448,-637.074,0
-173.559,666.128,-509.14,0
-117.161,415.693,-231.91,0
-373.15,996.826,965.392,2
-926.389,959.655,910.581,2
507.37,-460.86,-535.447,1
163.793,-974.67,-594.409,0
841.792,-612.171,431.196,1
520.982,-201.697,708.304,1
606.555,-536.607,928.587,1
354.839,-175.451,-471.908,1
-995.666,-959.838,-138.035,0
639.393,-511.887,-328.654,1
-884.091,-748.527,-919.431,0
955.382,36.6528,-700.186,1
-883.114,462.02,189.306,2
265.969,-377.483,-293.985,1
-743.156,-582.263,841.426,2
811.64,-702.2,288.37,1
50.264,-679.006,569.018,2
455.672,469.466,710.624,1
228.309,685.049,84.8721,1
-823.969,228.553,498.215,2
-808.039,250.099,-285.012,0
229.835,475.143,-185.888,1
239.479,635.365,434.614,1
-932.554,-896.42,111.911,2
-26.1543,15.7171,-856.99,0
595.08,959.105,-958.556,1
265.664,193.579,564.562,2
-880.734,-943.236,-374.248,0
214.881,237.77,-237.77,1
517.991,938.17,591.357,1
963.927,629.75,-59.1143,1
103.916,-741.752,66.9271,1
219.214,846.98,252.114,1
-454.451,16.6937,-85.0551,0
186.438,768.914,-57.1611,1
-680.044,502.609,-19.1351,0
564.44,468.612,661.367,1
756.707,281.167,-216.712,1
-470.687,-904.599,300.211,2
-969.359,643.605,875.118,2
519.7,919.431,-331.95,1
733.818,-864.376,-469.832,1
-646.352,439.07,-216.04,0
140.355,315.165,-191.87,1
-970.397,4.91351,936.277,2
241.31,16.4495,658.254,2
716.971,-68.8802,-910.52,1
-703.482,374.065,810.114,2
-797.479,-194.25,-991.333,0
298.624,923.032,996.033,2
-347.88,-83.0408,847.591,2
606.006,-496.445,-177.526,1
239.723,638.844,171.606,1
-665.029,-296.854,593.127,2
231.91,513.596,702.445,2
150.426,-585.925,846.065,2
-256.142,-117.283,729.972,2
114.414,29.0232,-458.541,0
-144.505,-501.205,393.597,2
491.806,79.3176,-18.0364,1
343.73,-146.947,130.161,1
116.855,-997.62,909.421,2
-804.376,220.557,778.985,2
-647.877,445.052,-944.029,0
-427.045,-83.2239,-631.947,0
64.6078,326.64,976.928,2
243.507,-787.591,-263.1,1
-342.204,-952.025,-488.449,0
940.062,-968.139,119.724,1
280.496,-18.2195,-40.9253,1
888.18,204.566,885.006,1
-866.573,-17.5481,260.292,2
-872.738,-99.5818,-968.2,0
-434.797,341.716,-594.958,0
-530.747,215.796,52.0341,2
635.304,651.967,176.672,1
-743.767,922.422,610.523,2
282.449,-330.058,-539.354,1
-260.17,416.181,-557.787,0
-590.93,743.462,925.047,2
-843.013,-862.239,-855.342,0
337.932,932.066,181.616,1
-323.71,-554.552,427.717,2
462.447,862.24,806.146,1
578.845,344.829,-897.763,1
-259.255,861.568,84.9331,2
574.145,-122.532,907.773,1
237.343,263.649,-689.566,0
279.763,-419.233,436.934,1
434.065,-782.342,126.499,1
-134.129,-485.031,171.789,2
-229.347,120.884,-933.775,0
932.737,154.088,241.493,1
-916.99,-828.242,291.177,2
99.3988,205.603,-796.258,0
-468.612,-235.511,869.564,2
785.272,414.777,-812.067,1
-492.599,760.186,984.741,2
-486.007,-136.631,-634.327,0
-879.818,332.988,483.688,2
11.0782,450.362,188.574,2
445.418,340.983,412.824,1
651.235,386.029,-602.771,1
20.2338,-729.667,896.176,2
690.054,-105.014,-281.533,1
-661.794,-7.59906,137.181,2
438.765,-846.553,-330.668,1
586.23,109.043,719.291,1
354.961,-960.021,-765.007,0
-179.418,-210.425,-6.43933,0
184.484,796.136,-370.525,0
-540.818,975.829,423.811,2
42.0851,431.99,-867.367,0
-393.658,898.373,561.754,2
917.6,920.408,-624.439,1
594.653,257.057,-908.75,1
783.075,-853.145,670.583,1
456.282,422.468,373.089,1
515.732,478.5,-703.848,1
91.2809,862.789,-626.087,0
-524.339,927.854,310.16,2
914.792,-57.3442,44.1603,1
54.1704,470.199,715.079,2
8.27057,-475.326,-651.173,0
71.3218,372.845,-99.5208,1
-496.017,684.011,523.423,2
-184.729,-335.551,-523.362,0
-642.018,567.797,954.344,2
-984.191,361.919,-851.375,0
-937.254,-749.687,-361.064,0
395.856,-972.167,-589.16,1
-537.461,591.479,-304.483,0
882.565,908.872,-187.231,1
-82.9798,862.301,134.373,2
-650.746,-452.437,-386.151,0
-139.683,-501.083,-692.495,0
-866.756,627.125,55.6353,2
569.994,36.5918,-619.678,1
800.775,-863.765,483.2,1
-48.4328,311.075,62.5325,2
-53.621,996.033,395.184,2
-400.739,-355.632,-50.2029,0
472.213,-693.106,443.892,1
569.445,-796.625,409.467,1
48.7382,615.467,-309.061,0
-550.89,286.294,-756.645,0
-444.929,-695.853,303.995,2
664.113,203.284,632.496,1
488.693,-363.689,602.527,1
-196.57,920.652,-646.474,0
-131.382,380.596,-824.213,0
-712.027,-15.5949,217.567,2
-711.905,-445.845,958.739,2
-770.135,683.828,-645.497,0
-259.865,-95.1262,901.853,2
69.2466,-803.461,-387.493,0
911.313,553.758,473.861,1
779.595,839.29,-794.916,1
-954.161,-10.712,921.323,2
360.759,-231.605,69.6128,1
-513.169,-408.307,-750.359,0
232.276,792.779,-547.166,0
849.483,324.625,516.404,1
252.663,619.862,257.912,1
-278.115,-594.897,-500.351,0
673.391,-888.485,-74.1294,1
75.6554,-90.6094,374.188,2
-364.299,-777.581,-668.203,0
444.685,-366.558,933.409,2
89.9991,-514.634,-399.029,0
656.362,-638.966,403.119,1
502.487,-555.162,-854.61,1
713.553,241.066,-761.04,1
-325.175,565.966,834.895,2
-413.068,496.872,-259.682,0
674.978,-878.903,-702.628,1
-569.75,428.022,100.253,2
-476.18,-377.3,145.97,2
-669.423,871.7,-111.789,0
144.994,-221.473,-303.14,1
394.33,-783.074,186.743,1
-583.483,953.124,734.794,2
-992.615,-39.7045,917.356,2
215.674,-36.0423,335.063,1
-263.893,902.829,-446.15,0
-634.693,983.764,930.113,2
-193.823,672.109,-327.006,0
630.909,604.724,952.452,1
-332.926,-446.272,890.744,2
-377.85,-999.512,-252.052,0
-943.724,884.579,-76.0826,0
880.917,-157.506,287.271,1
-517.075,-249.916,53.0718,2
829.829,-554.491,-247.902,1
397.87,684.744,-611.255,1
871.029,-223.06,-405.866,1
-240.822,-250.832,-681.021,0
4.85248,717.216,402.142,2
486.129,4.24213,-419.965,1
-859.188,557.543,118.992,2
674.673,263.161,-195.593,1
-959.655,412.641,77.8528,2
-330.973,337.138,-598.621,0
-177.709,260.109,-780.755,0
402.142,-961.669,476.852,1
-584.277,-51.7899,-33.4788,0
-924.985,-773.186,436.323,2
523.24,-13.7638,815.79,1
502.731,421.918,203.894,1
-199.194,496.994,1.37341,0
-451.704,-789.727,866.146,2
323.954,622.852,863.949,2
261.269,105.014,274.27,1
242.286,-820.429,37.8735,1
869.137,-93.4781,-46.2965,1
74.923,699.393,-467.513,0
901.242,228.98,-170.507,1
-380.718,-552.721,456.038,2
697.073,937.376,32.075,1
182.958,-220.008,776.299,2
-384.564,-957.762,-357.158,0
56.673,593.005,-623.951,0
-325.724,367.534,-66.744,0
72.3595,828.608,991.516,2
351.299,295.694,683.401,2
981.933,329.264,674.856,1
126.499,351.848,797.174,2
510.361,-15.778,-559.923,1
-713.248,563.524,903.134,2
514.634,-629.871,-9.61328,1
798.883,677.236,195.898,1
982.604,-816.584,131.382,1
-64.1193,-322.184,683.828,2
875.79,-45.5031,902.219,1
-935.057,-113.865,-487.35,0
-692.862,68.6362,-151.83,0
-179.784,463.546,381.756,2
-496.75,-752.251,475.204,2
-954.588,670.095,511.826,2
-325.602,618.58,5.09662,0
-355.571,961.913,407.575,2
562.731,-439.07,354.167,1
-925.169,-780.084,37.8735,2
300.089,939.024,-974.181,0
913.328,-670.644,-721.305,1
539.964,322.367,596.24,1
953.185,-779.229,780.633,1
879.086,-348.857,928.587,1
927.488,600.635,82.0643,1
602.832,-257.912,429.792,1
420.148,178.747,-955.199,0
-972.411,-684.5,804.376,2
-904.172,-498.825,784.417,2
-579.455,-895.566,-874.02,0
-710.074,767.632,-539.476,0
-98.6663,327.799,879.147,2
-498.459,499.374,827.571,2
-872.555,-372.967,-828.181,0
683.34,882.199,-426.984,1
176.122,-274.514,-155.858,1
-340.251,-716.788,-553.148,0
118.137,823.847,930.357,2
-205.298,-913.877,248.451,2
580.432,341.838,-856.136,1
403.791,851.619,149.266,1
-636.83,309.671,977.905,2
-367.351,-857.54,834.101,2
165.441,745.171,908.628,2
838.374,404.889,789.178,1
-69.0023,-16.2663,-696.219,0
169.469,312.601,-990.661,0
500.961,-599.475,-781.732,1
-703.726,225.135,-320.414,0
404.828,528.977,-438.887,1
339.457,-886.959,266.335,1
984.985,-507.981,-612.781,1
236.549,731.376,-823.908,0
-118.686,-834.101,-444.136,0
-678.457,-783.074,956.237,2
-546.373,-157.75,954.405,2
21.4546,898.129,-829.585,0
-760.979,598.071,161.474,2
545.213,-813.288,-160.253,1
-720.267,367.168,-930.723,0
-489.914,225.013,-67.9036,0
363.689,85.2383,-152.989,1
855.892,727.042,79.5007,1
-853.328,-496.322,-40.6201,0
405.988,-555.345,735.161,1
17.9755,584.521,-993.835,0
278.665,-855.708,610.462,2
686.209,47.2122,-832.942,1
-704.52,155.919,-292.398,0
43.4889,894.162,-725.761,0
816.95,701.285,827.143,1
166.356,836.97,243.996,1
316.019,571.032,-659.169,0
582.263,739.494,21.2104,1
-276.772,552.904,-474.715,0
-581.896,726.554,589.404,2
389.752,-437.056,-903.073,0
